feature_index,importance,model_name,config_name,stage,fold,pixel_row,pixel_col
2030,0.00031744569414246895,XGBoost,paper_params,search,10,29,29
2929,0.0003161551138850761,XGBoost,paper_params,search,10,42,31
1634,0.00031590883727182387,XGBoost,paper_params,search,10,23,47
3312,0.00031563121583317894,XGBoost,paper_params,search,10,48,0
2181,0.0003151846175549521,XGBoost,paper_params,search,10,31,42
3292,0.00031411711815794435,XGBoost,paper_params,search,10,47,49
1703,0.00031263052360248325,XGBoost,paper_params,search,10,24,47
744,0.00031073350683004234,XGBoost,paper_params,search,10,10,54
3285,0.0003091051475164683,XGBoost,paper_params,search,10,47,42
1078,0.00030834233612042226,XGBoost,paper_params,search,10,15,43
1840,0.0003052076789581737,XGBoost,paper_params,search,10,26,46
4049,0.00030468762261189573,XGBoost,paper_params,search,10,58,47
529,0.0003040968439576287,XGBoost,paper_params,search,10,7,46
3966,0.0003038693393150155,XGBoost,paper_params,search,10,57,33
1472,0.0003025495097080223,XGBoost,paper_params,search,10,21,23
4459,0.00030244182553536416,XGBoost,paper_params,search,10,64,43
3254,0.0003012653322933281,XGBoost,paper_params,search,10,47,11
4153,0.0003002003067219085,XGBoost,paper_params,search,10,60,13
110,0.0002988143823159675,XGBoost,paper_params,search,10,1,41
2326,0.00029842913491232536,XGBoost,paper_params,search,10,33,49
9,0.00029495402114149437,XGBoost,paper_params,search,10,0,9
3284,0.0002946439780357302,XGBoost,paper_params,search,10,47,41
3964,0.000294199242402652,XGBoost,paper_params,search,10,57,31
2868,0.000293247518043167,XGBoost,paper_params,search,10,41,39
4641,0.0002923350547509566,XGBoost,paper_params,search,10,67,18
858,0.0002915269868985637,XGBoost,paper_params,search,10,12,30
2727,0.0002912666240313745,XGBoost,paper_params,search,10,39,36
856,0.000289661809716633,XGBoost,paper_params,search,10,12,28
994,0.0002886236178768866,XGBoost,paper_params,search,10,14,28
2424,0.00028606763217543866,XGBoost,paper_params,search,10,35,9
1156,0.0002849876472351687,XGBoost,paper_params,search,10,16,52
3857,0.0002842621178459267,XGBoost,paper_params,search,10,55,62
1624,0.0002839656953328123,XGBoost,paper_params,search,10,23,37
2937,0.0002819738582807713,XGBoost,paper_params,search,10,42,39
3935,0.00027984823092016013,XGBoost,paper_params,search,10,57,2
233,0.0002797170308524999,XGBoost,paper_params,search,10,3,26
1062,0.0002761789654964095,XGBoost,paper_params,search,10,15,27
4535,0.00027507243786277085,XGBoost,paper_params,search,10,65,50
3829,0.000274845020531649,XGBoost,paper_params,search,10,55,34
3904,0.00027436975498043066,XGBoost,paper_params,search,10,56,40
1580,0.00027300082721147144,XGBoost,paper_params,search,10,22,62
1591,0.0002720874908043476,XGBoost,paper_params,search,10,23,4
43,0.00027198201852280345,XGBoost,paper_params,search,10,0,43
3423,0.00026975045321936105,XGBoost,paper_params,search,10,49,42
1207,0.0002696858427157662,XGBoost,paper_params,search,10,17,34
2646,0.0002678854506604131,XGBoost,paper_params,search,10,38,24
57,0.0002670172833981448,XGBoost,paper_params,search,10,0,57
1099,0.00026643049196864915,XGBoost,paper_params,search,10,15,64
195,0.000265275943014771,XGBoost,paper_params,search,10,2,57
3673,0.0002652255933880957,XGBoost,paper_params,search,10,53,16
164,0.00026316422728511405,XGBoost,paper_params,search,10,2,26
924,0.0002620356389479957,XGBoost,paper_params,search,10,13,27
2938,0.000261715234878592,XGBoost,paper_params,search,10,42,40
2724,0.00026082471587453944,XGBoost,paper_params,search,10,39,33
299,0.0002591723167970152,XGBoost,paper_params,search,10,4,23
1102,0.000258396175846624,XGBoost,paper_params,search,10,15,67
3736,0.0002552102086312953,XGBoost,paper_params,search,10,54,10
2797,0.00025451529647168485,XGBoost,paper_params,search,10,40,37
2441,0.00025220107628976966,XGBoost,paper_params,search,10,35,26
3202,0.0002469724567344376,XGBoost,paper_params,search,10,46,28
84,0.00024588379885269403,XGBoost,paper_params,search,10,1,15
318,0.0002452541956886092,XGBoost,paper_params,search,10,4,42
522,0.0002443802658679121,XGBoost,paper_params,search,10,7,39
927,0.00024350627783955415,XGBoost,paper_params,search,10,13,30
711,0.00024299990029358676,XGBoost,paper_params,search,10,10,21
2979,0.00024218476021039496,XGBoost,paper_params,search,10,43,12
2390,0.00024184210626261365,XGBoost,paper_params,search,10,34,44
3430,0.00024137906432018357,XGBoost,paper_params,search,10,49,49
3784,0.00024063249286152761,XGBoost,paper_params,search,10,54,58
4649,0.00023742733167001842,XGBoost,paper_params,search,10,67,26
4170,0.00023550460166337655,XGBoost,paper_params,search,10,60,30
1398,0.00023451830195331917,XGBoost,paper_params,search,10,20,18
3494,0.00023386166133074798,XGBoost,paper_params,search,10,50,44
1475,0.0002313975855258553,XGBoost,paper_params,search,10,21,26
3125,0.00022984840318301546,XGBoost,paper_params,search,10,45,20
4589,0.00022975400490895688,XGBoost,paper_params,search,10,66,35
3425,0.00022512767457283402,XGBoost,paper_params,search,10,49,44
1292,0.0002243513298956296,XGBoost,paper_params,search,10,18,50
302,0.00022171801531668093,XGBoost,paper_params,search,10,4,26
2279,0.00022128636185538917,XGBoost,paper_params,search,10,33,2
3263,0.0002202760078294664,XGBoost,paper_params,search,10,47,20
1258,0.0002201157184832732,XGBoost,paper_params,search,10,18,16
4167,0.00021992363320231538,XGBoost,paper_params,search,10,60,27
1623,0.00021851697231718015,XGBoost,paper_params,search,10,23,36
2182,0.0002132058288506123,XGBoost,paper_params,search,10,31,43
4160,0.0002130335050705288,XGBoost,paper_params,search,10,60,20
2655,0.00021151339745430667,XGBoost,paper_params,search,10,38,33
3364,0.00021069566713020498,XGBoost,paper_params,search,10,48,52
1176,0.00020996230881057247,XGBoost,paper_params,search,10,17,3
1507,0.00020669988583265654,XGBoost,paper_params,search,10,21,58
1757,0.00020663985918235723,XGBoost,paper_params,search,10,25,32
4041,0.00020639627467342143,XGBoost,paper_params,search,10,58,39
857,0.00020546196895645968,XGBoost,paper_params,search,10,12,29
2348,0.00020416501496019874,XGBoost,paper_params,search,10,34,2
3141,0.000203099203585357,XGBoost,paper_params,search,10,45,36
2875,0.000201490460253505,XGBoost,paper_params,search,10,41,46
300,0.00020100717659699824,XGBoost,paper_params,search,10,4,24
4298,0.0002001779939156152,XGBoost,paper_params,search,10,62,20
1691,0.0002000078529228153,XGBoost,paper_params,search,10,24,35
3063,0.00019991303264321522,XGBoost,paper_params,search,10,44,27
3559,0.00019934710866015095,XGBoost,paper_params,search,10,51,40
2319,0.0001980088708803993,XGBoost,paper_params,search,10,33,42
3902,0.0001948528515066018,XGBoost,paper_params,search,10,56,38
4033,0.0001921683287379796,XGBoost,paper_params,search,10,58,31
2798,0.00019147028791659593,XGBoost,paper_params,search,10,40,38
1833,0.00019132616574821668,XGBoost,paper_params,search,10,26,39
3613,0.00019097098260142744,XGBoost,paper_params,search,10,52,25
2578,0.0001909459387553268,XGBoost,paper_params,search,10,37,25
2927,0.00018975499546147325,XGBoost,paper_params,search,10,42,29
993,0.0001893554435251658,XGBoost,paper_params,search,10,14,27
1815,0.00018329074368063445,XGBoost,paper_params,search,10,26,21
2867,0.00017896006460611915,XGBoost,paper_params,search,10,41,38
2576,0.00017766880040871082,XGBoost,paper_params,search,10,37,23
1474,0.00017474810005600186,XGBoost,paper_params,search,10,21,25
4460,0.0001737609708867767,XGBoost,paper_params,search,10,64,44
94,0.00017331674457073137,XGBoost,paper_params,search,10,1,25
1541,0.00017282599578171464,XGBoost,paper_params,search,10,22,23
230,0.00017185705650651957,XGBoost,paper_params,search,10,3,23
4715,0.00017084325367668868,XGBoost,paper_params,search,10,68,23
14,0.0001668500335162197,XGBoost,paper_params,search,10,0,14
3584,0.000166270576251997,XGBoost,paper_params,search,10,51,65
4306,0.00016182403482846764,XGBoost,paper_params,search,10,62,28
1834,0.00016084811063396502,XGBoost,paper_params,search,10,26,40
1485,0.00016022783524753879,XGBoost,paper_params,search,10,21,36
19,0.00015942206659775129,XGBoost,paper_params,search,10,0,19
3681,0.00015680034989523617,XGBoost,paper_params,search,10,53,24
2069,0.00015582832561401362,XGBoost,paper_params,search,10,29,68
104,0.00015291887389177287,XGBoost,paper_params,search,10,1,35
105,0.0001507400592810177,XGBoost,paper_params,search,10,1,36
1824,0.00015052067460709955,XGBoost,paper_params,search,10,26,30
3898,0.0001501893566012778,XGBoost,paper_params,search,10,56,34
2524,0.00014851268492915983,XGBoost,paper_params,search,10,36,40
1168,0.00014652240493204783,XGBoost,paper_params,search,10,16,64
1568,0.00014540136903893073,XGBoost,paper_params,search,10,22,50
4580,0.00014455747437125614,XGBoost,paper_params,search,10,66,26
1148,0.00014350817942019372,XGBoost,paper_params,search,10,16,44
925,0.00013879587636892704,XGBoost,paper_params,search,10,13,28
1344,0.00013800752636166277,XGBoost,paper_params,search,10,19,33
2645,0.00013790174848989897,XGBoost,paper_params,search,10,38,23
4032,0.00013346347255421685,XGBoost,paper_params,search,10,58,30
4388,0.0001322200696059805,XGBoost,paper_params,search,10,63,41
3201,0.00013202360419854026,XGBoost,paper_params,search,10,46,27
1484,0.00013155506163215548,XGBoost,paper_params,search,10,21,35
1622,0.00012957538998124182,XGBoost,paper_params,search,10,23,35
1756,0.00012913068345199406,XGBoost,paper_params,search,10,25,31
4037,0.00012206882816864816,XGBoost,paper_params,search,10,58,35
1473,0.00011968899340098765,XGBoost,paper_params,search,10,21,24
720,0.00011938962412504035,XGBoost,paper_params,search,10,10,30
264,0.0001185730142984109,XGBoost,paper_params,search,10,3,57
3003,0.00011834814355245328,XGBoost,paper_params,search,10,43,36
1893,0.00011144745800617162,XGBoost,paper_params,search,10,27,30
2068,0.00011076172082910991,XGBoost,paper_params,search,10,29,67
2028,0.00011023424300606761,XGBoost,paper_params,search,10,29,27
4710,0.00010618843222397881,XGBoost,paper_params,search,10,68,18
2570,9.973569828403988e-05,XGBoost,paper_params,search,10,37,17
4107,9.69893589795458e-05,XGBoost,paper_params,search,10,59,36
3314,9.399150437231879e-05,XGBoost,paper_params,search,10,48,2
4100,9.270361621924245e-05,XGBoost,paper_params,search,10,59,29
2372,9.142820633347074e-05,XGBoost,paper_params,search,10,34,26
916,8.675342539560934e-05,XGBoost,paper_params,search,10,13,19
2502,8.142939620811059e-05,XGBoost,paper_params,search,10,36,18
1405,8.116426758868555e-05,XGBoost,paper_params,search,10,20,25
3698,8.087619787490975e-05,XGBoost,paper_params,search,10,53,41
4579,7.780388839343877e-05,XGBoost,paper_params,search,10,66,25
3134,7.602597177114929e-05,XGBoost,paper_params,search,10,45,29
3606,7.597150395246557e-05,XGBoost,paper_params,search,10,52,18
631,7.59284812151056e-05,XGBoost,paper_params,search,10,9,10
2862,7.543959507123756e-05,XGBoost,paper_params,search,10,41,33
2935,7.388553783679764e-05,XGBoost,paper_params,search,10,42,37
4305,6.923771432188885e-05,XGBoost,paper_params,search,10,62,27
702,6.701418895160773e-05,XGBoost,paper_params,search,10,10,12
1267,6.253085301043427e-05,XGBoost,paper_params,search,10,18,25
1687,6.127043159734336e-05,XGBoost,paper_params,search,10,24,31
4236,5.969221454565268e-05,XGBoost,paper_params,search,10,61,27
2948,5.8628749667140826e-05,XGBoost,paper_params,search,10,42,50
3019,5.742396750190917e-05,XGBoost,paper_params,search,10,43,52
918,5.709280229119728e-05,XGBoost,paper_params,search,10,13,21
1954,5.662603142049103e-05,XGBoost,paper_params,search,10,28,22
2841,5.592026717010217e-05,XGBoost,paper_params,search,10,41,12
1420,5.5738622888317654e-05,XGBoost,paper_params,search,10,20,40
4375,5.556382164466725e-05,XGBoost,paper_params,search,10,63,28
4323,4.749118305389946e-05,XGBoost,paper_params,search,10,62,45
1055,4.7297544355991494e-05,XGBoost,paper_params,search,10,15,20
4010,4.701118813023333e-05,XGBoost,paper_params,search,10,58,8
1403,4.600562532239808e-05,XGBoost,paper_params,search,10,20,23
4748,4.4197851808047604e-05,XGBoost,paper_params,search,10,68,56
3614,3.349854522560972e-05,XGBoost,paper_params,search,10,52,26
1915,3.289152663395264e-05,XGBoost,paper_params,search,10,27,52
2905,2.7465033773382368e-05,XGBoost,paper_params,search,10,42,7
2769,2.296737510964961e-05,XGBoost,paper_params,search,10,40,9
2569,2.2868947774063365e-05,XGBoost,paper_params,search,10,37,16
3193,2.1466687024293993e-05,XGBoost,paper_params,search,10,46,19
3923,2.0799592669623717e-05,XGBoost,paper_params,search,10,56,59
2750,1.916301334293748e-05,XGBoost,paper_params,search,10,39,59
32,1.6929521729717273e-05,XGBoost,paper_params,search,10,0,32
2210,1.6151801896524174e-05,XGBoost,paper_params,search,10,32,2
3682,1.596376750496688e-05,XGBoost,paper_params,search,10,53,25
1304,1.574759152835563e-05,XGBoost,paper_params,search,10,18,62
1688,1.4946216647471092e-05,XGBoost,paper_params,search,10,24,32
2055,7.682205248337637e-06,XGBoost,paper_params,search,10,29,54
1445,5.817183590000949e-06,XGBoost,paper_params,search,10,20,65
1554,5.629952282265083e-06,XGBoost,paper_params,search,10,22,36
1509,4.248533513075393e-06,XGBoost,paper_params,search,10,21,60
3133,3.4069939819303567e-06,XGBoost,paper_params,search,10,45,28
4484,1.7884510720433307e-06,XGBoost,paper_params,search,10,64,68
734,0.0,XGBoost,paper_params,search,10,10,44
733,0.0,XGBoost,paper_params,search,10,10,43
732,0.0,XGBoost,paper_params,search,10,10,42
731,0.0,XGBoost,paper_params,search,10,10,41
758,0.0,XGBoost,paper_params,search,10,10,68
757,0.0,XGBoost,paper_params,search,10,10,67
756,0.0,XGBoost,paper_params,search,10,10,66
755,0.0,XGBoost,paper_params,search,10,10,65
754,0.0,XGBoost,paper_params,search,10,10,64
753,0.0,XGBoost,paper_params,search,10,10,63
752,0.0,XGBoost,paper_params,search,10,10,62
751,0.0,XGBoost,paper_params,search,10,10,61
748,0.0,XGBoost,paper_params,search,10,10,58
747,0.0,XGBoost,paper_params,search,10,10,57
776,0.0,XGBoost,paper_params,search,10,11,17
775,0.0,XGBoost,paper_params,search,10,11,16
774,0.0,XGBoost,paper_params,search,10,11,15
771,0.0,XGBoost,paper_params,search,10,11,12
770,0.0,XGBoost,paper_params,search,10,11,11
769,0.0,XGBoost,paper_params,search,10,11,10
768,0.0,XGBoost,paper_params,search,10,11,9
767,0.0,XGBoost,paper_params,search,10,11,8
766,0.0,XGBoost,paper_params,search,10,11,7
765,0.0,XGBoost,paper_params,search,10,11,6
764,0.0,XGBoost,paper_params,search,10,11,5
763,0.0,XGBoost,paper_params,search,10,11,4
762,0.0,XGBoost,paper_params,search,10,11,3
761,0.0,XGBoost,paper_params,search,10,11,2
792,0.0,XGBoost,paper_params,search,10,11,33
791,0.0,XGBoost,paper_params,search,10,11,32
790,0.0,XGBoost,paper_params,search,10,11,31
787,0.0,XGBoost,paper_params,search,10,11,28
786,0.0,XGBoost,paper_params,search,10,11,27
785,0.0,XGBoost,paper_params,search,10,11,26
784,0.0,XGBoost,paper_params,search,10,11,25
783,0.0,XGBoost,paper_params,search,10,11,24
782,0.0,XGBoost,paper_params,search,10,11,23
781,0.0,XGBoost,paper_params,search,10,11,22
780,0.0,XGBoost,paper_params,search,10,11,21
779,0.0,XGBoost,paper_params,search,10,11,20
778,0.0,XGBoost,paper_params,search,10,11,19
777,0.0,XGBoost,paper_params,search,10,11,18
808,0.0,XGBoost,paper_params,search,10,11,49
807,0.0,XGBoost,paper_params,search,10,11,48
806,0.0,XGBoost,paper_params,search,10,11,47
805,0.0,XGBoost,paper_params,search,10,11,46
804,0.0,XGBoost,paper_params,search,10,11,45
803,0.0,XGBoost,paper_params,search,10,11,44
802,0.0,XGBoost,paper_params,search,10,11,43
801,0.0,XGBoost,paper_params,search,10,11,42
800,0.0,XGBoost,paper_params,search,10,11,41
799,0.0,XGBoost,paper_params,search,10,11,40
798,0.0,XGBoost,paper_params,search,10,11,39
797,0.0,XGBoost,paper_params,search,10,11,38
796,0.0,XGBoost,paper_params,search,10,11,37
795,0.0,XGBoost,paper_params,search,10,11,36
794,0.0,XGBoost,paper_params,search,10,11,35
793,0.0,XGBoost,paper_params,search,10,11,34
824,0.0,XGBoost,paper_params,search,10,11,65
823,0.0,XGBoost,paper_params,search,10,11,64
822,0.0,XGBoost,paper_params,search,10,11,63
821,0.0,XGBoost,paper_params,search,10,11,62
820,0.0,XGBoost,paper_params,search,10,11,61
817,0.0,XGBoost,paper_params,search,10,11,58
816,0.0,XGBoost,paper_params,search,10,11,57
815,0.0,XGBoost,paper_params,search,10,11,56
814,0.0,XGBoost,paper_params,search,10,11,55
813,0.0,XGBoost,paper_params,search,10,11,54
812,0.0,XGBoost,paper_params,search,10,11,53
810,0.0,XGBoost,paper_params,search,10,11,51
809,0.0,XGBoost,paper_params,search,10,11,50
838,0.0,XGBoost,paper_params,search,10,12,10
837,0.0,XGBoost,paper_params,search,10,12,9
836,0.0,XGBoost,paper_params,search,10,12,8
834,0.0,XGBoost,paper_params,search,10,12,6
833,0.0,XGBoost,paper_params,search,10,12,5
832,0.0,XGBoost,paper_params,search,10,12,4
335,0.0,XGBoost,paper_params,search,10,4,59
334,0.0,XGBoost,paper_params,search,10,4,58
333,0.0,XGBoost,paper_params,search,10,4,57
332,0.0,XGBoost,paper_params,search,10,4,56
331,0.0,XGBoost,paper_params,search,10,4,55
330,0.0,XGBoost,paper_params,search,10,4,54
329,0.0,XGBoost,paper_params,search,10,4,53
359,0.0,XGBoost,paper_params,search,10,5,14
358,0.0,XGBoost,paper_params,search,10,5,13
357,0.0,XGBoost,paper_params,search,10,5,12
356,0.0,XGBoost,paper_params,search,10,5,11
355,0.0,XGBoost,paper_params,search,10,5,10
354,0.0,XGBoost,paper_params,search,10,5,9
353,0.0,XGBoost,paper_params,search,10,5,8
352,0.0,XGBoost,paper_params,search,10,5,7
831,0.0,XGBoost,paper_params,search,10,12,3
830,0.0,XGBoost,paper_params,search,10,12,2
827,0.0,XGBoost,paper_params,search,10,11,68
826,0.0,XGBoost,paper_params,search,10,11,67
825,0.0,XGBoost,paper_params,search,10,11,66
854,0.0,XGBoost,paper_params,search,10,12,26
853,0.0,XGBoost,paper_params,search,10,12,25
852,0.0,XGBoost,paper_params,search,10,12,24
851,0.0,XGBoost,paper_params,search,10,12,23
849,0.0,XGBoost,paper_params,search,10,12,21
848,0.0,XGBoost,paper_params,search,10,12,20
847,0.0,XGBoost,paper_params,search,10,12,19
846,0.0,XGBoost,paper_params,search,10,12,18
845,0.0,XGBoost,paper_params,search,10,12,17
844,0.0,XGBoost,paper_params,search,10,12,16
843,0.0,XGBoost,paper_params,search,10,12,15
872,0.0,XGBoost,paper_params,search,10,12,44
871,0.0,XGBoost,paper_params,search,10,12,43
870,0.0,XGBoost,paper_params,search,10,12,42
869,0.0,XGBoost,paper_params,search,10,12,41
868,0.0,XGBoost,paper_params,search,10,12,40
867,0.0,XGBoost,paper_params,search,10,12,39
866,0.0,XGBoost,paper_params,search,10,12,38
865,0.0,XGBoost,paper_params,search,10,12,37
864,0.0,XGBoost,paper_params,search,10,12,36
863,0.0,XGBoost,paper_params,search,10,12,35
862,0.0,XGBoost,paper_params,search,10,12,34
861,0.0,XGBoost,paper_params,search,10,12,33
860,0.0,XGBoost,paper_params,search,10,12,32
859,0.0,XGBoost,paper_params,search,10,12,31
888,0.0,XGBoost,paper_params,search,10,12,60
887,0.0,XGBoost,paper_params,search,10,12,59
886,0.0,XGBoost,paper_params,search,10,12,58
885,0.0,XGBoost,paper_params,search,10,12,57
884,0.0,XGBoost,paper_params,search,10,12,56
883,0.0,XGBoost,paper_params,search,10,12,55
882,0.0,XGBoost,paper_params,search,10,12,54
881,0.0,XGBoost,paper_params,search,10,12,53
879,0.0,XGBoost,paper_params,search,10,12,51
878,0.0,XGBoost,paper_params,search,10,12,50
877,0.0,XGBoost,paper_params,search,10,12,49
876,0.0,XGBoost,paper_params,search,10,12,48
875,0.0,XGBoost,paper_params,search,10,12,47
874,0.0,XGBoost,paper_params,search,10,12,46
873,0.0,XGBoost,paper_params,search,10,12,45
904,0.0,XGBoost,paper_params,search,10,13,7
903,0.0,XGBoost,paper_params,search,10,13,6
902,0.0,XGBoost,paper_params,search,10,13,5
901,0.0,XGBoost,paper_params,search,10,13,4
900,0.0,XGBoost,paper_params,search,10,13,3
899,0.0,XGBoost,paper_params,search,10,13,2
896,0.0,XGBoost,paper_params,search,10,12,68
895,0.0,XGBoost,paper_params,search,10,12,67
894,0.0,XGBoost,paper_params,search,10,12,66
893,0.0,XGBoost,paper_params,search,10,12,65
892,0.0,XGBoost,paper_params,search,10,12,64
891,0.0,XGBoost,paper_params,search,10,12,63
890,0.0,XGBoost,paper_params,search,10,12,62
889,0.0,XGBoost,paper_params,search,10,12,61
920,0.0,XGBoost,paper_params,search,10,13,23
915,0.0,XGBoost,paper_params,search,10,13,18
914,0.0,XGBoost,paper_params,search,10,13,17
913,0.0,XGBoost,paper_params,search,10,13,16
912,0.0,XGBoost,paper_params,search,10,13,15
907,0.0,XGBoost,paper_params,search,10,13,10
906,0.0,XGBoost,paper_params,search,10,13,9
905,0.0,XGBoost,paper_params,search,10,13,8
936,0.0,XGBoost,paper_params,search,10,13,39
935,0.0,XGBoost,paper_params,search,10,13,38
934,0.0,XGBoost,paper_params,search,10,13,37
933,0.0,XGBoost,paper_params,search,10,13,36
932,0.0,XGBoost,paper_params,search,10,13,35
931,0.0,XGBoost,paper_params,search,10,13,34
930,0.0,XGBoost,paper_params,search,10,13,33
929,0.0,XGBoost,paper_params,search,10,13,32
928,0.0,XGBoost,paper_params,search,10,13,31
923,0.0,XGBoost,paper_params,search,10,13,26
922,0.0,XGBoost,paper_params,search,10,13,25
921,0.0,XGBoost,paper_params,search,10,13,24
952,0.0,XGBoost,paper_params,search,10,13,55
951,0.0,XGBoost,paper_params,search,10,13,54
950,0.0,XGBoost,paper_params,search,10,13,53
949,0.0,XGBoost,paper_params,search,10,13,52
948,0.0,XGBoost,paper_params,search,10,13,51
947,0.0,XGBoost,paper_params,search,10,13,50
946,0.0,XGBoost,paper_params,search,10,13,49
945,0.0,XGBoost,paper_params,search,10,13,48
944,0.0,XGBoost,paper_params,search,10,13,47
943,0.0,XGBoost,paper_params,search,10,13,46
942,0.0,XGBoost,paper_params,search,10,13,45
941,0.0,XGBoost,paper_params,search,10,13,44
940,0.0,XGBoost,paper_params,search,10,13,43
939,0.0,XGBoost,paper_params,search,10,13,42
938,0.0,XGBoost,paper_params,search,10,13,41
937,0.0,XGBoost,paper_params,search,10,13,40
968,0.0,XGBoost,paper_params,search,10,14,2
967,0.0,XGBoost,paper_params,search,10,14,1
966,0.0,XGBoost,paper_params,search,10,14,0
961,0.0,XGBoost,paper_params,search,10,13,64
960,0.0,XGBoost,paper_params,search,10,13,63
959,0.0,XGBoost,paper_params,search,10,13,62
958,0.0,XGBoost,paper_params,search,10,13,61
957,0.0,XGBoost,paper_params,search,10,13,60
956,0.0,XGBoost,paper_params,search,10,13,59
955,0.0,XGBoost,paper_params,search,10,13,58
954,0.0,XGBoost,paper_params,search,10,13,57
953,0.0,XGBoost,paper_params,search,10,13,56
984,0.0,XGBoost,paper_params,search,10,14,18
983,0.0,XGBoost,paper_params,search,10,14,17
982,0.0,XGBoost,paper_params,search,10,14,16
981,0.0,XGBoost,paper_params,search,10,14,15
980,0.0,XGBoost,paper_params,search,10,14,14
976,0.0,XGBoost,paper_params,search,10,14,10
975,0.0,XGBoost,paper_params,search,10,14,9
974,0.0,XGBoost,paper_params,search,10,14,8
973,0.0,XGBoost,paper_params,search,10,14,7
972,0.0,XGBoost,paper_params,search,10,14,6
971,0.0,XGBoost,paper_params,search,10,14,5
970,0.0,XGBoost,paper_params,search,10,14,4
969,0.0,XGBoost,paper_params,search,10,14,3
1000,0.0,XGBoost,paper_params,search,10,14,34
999,0.0,XGBoost,paper_params,search,10,14,33
998,0.0,XGBoost,paper_params,search,10,14,32
997,0.0,XGBoost,paper_params,search,10,14,31
996,0.0,XGBoost,paper_params,search,10,14,30
995,0.0,XGBoost,paper_params,search,10,14,29
992,0.0,XGBoost,paper_params,search,10,14,26
991,0.0,XGBoost,paper_params,search,10,14,25
990,0.0,XGBoost,paper_params,search,10,14,24
989,0.0,XGBoost,paper_params,search,10,14,23
988,0.0,XGBoost,paper_params,search,10,14,22
987,0.0,XGBoost,paper_params,search,10,14,21
986,0.0,XGBoost,paper_params,search,10,14,20
985,0.0,XGBoost,paper_params,search,10,14,19
1016,0.0,XGBoost,paper_params,search,10,14,50
1015,0.0,XGBoost,paper_params,search,10,14,49
1014,0.0,XGBoost,paper_params,search,10,14,48
1013,0.0,XGBoost,paper_params,search,10,14,47
1012,0.0,XGBoost,paper_params,search,10,14,46
1011,0.0,XGBoost,paper_params,search,10,14,45
1010,0.0,XGBoost,paper_params,search,10,14,44
1009,0.0,XGBoost,paper_params,search,10,14,43
1007,0.0,XGBoost,paper_params,search,10,14,41
1006,0.0,XGBoost,paper_params,search,10,14,40
1005,0.0,XGBoost,paper_params,search,10,14,39
1004,0.0,XGBoost,paper_params,search,10,14,38
1003,0.0,XGBoost,paper_params,search,10,14,37
1002,0.0,XGBoost,paper_params,search,10,14,36
1001,0.0,XGBoost,paper_params,search,10,14,35
1030,0.0,XGBoost,paper_params,search,10,14,64
1029,0.0,XGBoost,paper_params,search,10,14,63
1028,0.0,XGBoost,paper_params,search,10,14,62
1027,0.0,XGBoost,paper_params,search,10,14,61
1026,0.0,XGBoost,paper_params,search,10,14,60
1025,0.0,XGBoost,paper_params,search,10,14,59
1024,0.0,XGBoost,paper_params,search,10,14,58
1023,0.0,XGBoost,paper_params,search,10,14,57
1022,0.0,XGBoost,paper_params,search,10,14,56
1021,0.0,XGBoost,paper_params,search,10,14,55
1020,0.0,XGBoost,paper_params,search,10,14,54
1019,0.0,XGBoost,paper_params,search,10,14,53
1018,0.0,XGBoost,paper_params,search,10,14,52
1017,0.0,XGBoost,paper_params,search,10,14,51
1048,0.0,XGBoost,paper_params,search,10,15,13
1045,0.0,XGBoost,paper_params,search,10,15,10
1044,0.0,XGBoost,paper_params,search,10,15,9
1043,0.0,XGBoost,paper_params,search,10,15,8
1042,0.0,XGBoost,paper_params,search,10,15,7
1041,0.0,XGBoost,paper_params,search,10,15,6
1040,0.0,XGBoost,paper_params,search,10,15,5
319,0.0,XGBoost,paper_params,search,10,4,43
317,0.0,XGBoost,paper_params,search,10,4,41
316,0.0,XGBoost,paper_params,search,10,4,40
315,0.0,XGBoost,paper_params,search,10,4,39
314,0.0,XGBoost,paper_params,search,10,4,38
313,0.0,XGBoost,paper_params,search,10,4,37
344,0.0,XGBoost,paper_params,search,10,4,68
343,0.0,XGBoost,paper_params,search,10,4,67
342,0.0,XGBoost,paper_params,search,10,4,66
341,0.0,XGBoost,paper_params,search,10,4,65
340,0.0,XGBoost,paper_params,search,10,4,64
339,0.0,XGBoost,paper_params,search,10,4,63
338,0.0,XGBoost,paper_params,search,10,4,62
337,0.0,XGBoost,paper_params,search,10,4,61
336,0.0,XGBoost,paper_params,search,10,4,60
1039,0.0,XGBoost,paper_params,search,10,15,4
1038,0.0,XGBoost,paper_params,search,10,15,3
1037,0.0,XGBoost,paper_params,search,10,15,2
1036,0.0,XGBoost,paper_params,search,10,15,1
1035,0.0,XGBoost,paper_params,search,10,15,0
1033,0.0,XGBoost,paper_params,search,10,14,67
1064,0.0,XGBoost,paper_params,search,10,15,29
1061,0.0,XGBoost,paper_params,search,10,15,26
1060,0.0,XGBoost,paper_params,search,10,15,25
1059,0.0,XGBoost,paper_params,search,10,15,24
1058,0.0,XGBoost,paper_params,search,10,15,23
1057,0.0,XGBoost,paper_params,search,10,15,22
1056,0.0,XGBoost,paper_params,search,10,15,21
1054,0.0,XGBoost,paper_params,search,10,15,19
1053,0.0,XGBoost,paper_params,search,10,15,18
1052,0.0,XGBoost,paper_params,search,10,15,17
