stage,fold,search_method,config_name,model_name,cv_accuracy_mean,cv_accuracy_std,cv_precision_mean,cv_precision_std,cv_recall_mean,cv_recall_std,cv_f1_score_mean,cv_f1_score_std,cv_auc_mean,cv_auc_std,test_accuracy,test_precision,test_recall,test_f1_score,test_auc,elapsed_seconds,saved_model_path,feature_subset,top_k_pixels,reduced_feature_ratio,fs_source_model,fs_source_config,fs_source_fold,branch_importance_path,explainability_policy
cv,15,none,paper_params,LightGBM,0.8325118612666752,0.012469809351443819,0.8481199351151194,0.016964408414626948,0.8095209722419255,0.017482157298204865,0.8282107232179352,0.012893529127419054,0.917294597445815,0.008208706711864385,0.8358358358358359,0.8502617801047121,0.8144433299899699,0.8319672131147541,0.9163875242109947,57.15494155883789,outputs\models\cv_15\paper_params\LightGBM.joblib,no_fs,4761,1.0,No FS,all_pixels,0,,baseline_all_pixels
cv,15,none,custom_params,LightGBM,0.8325118612666752,0.012469809351443819,0.8481199351151194,0.016964408414626948,0.8095209722419255,0.017482157298204865,0.8282107232179352,0.012893529127419054,0.917294597445815,0.008208706711864385,0.8358358358358359,0.8502617801047121,0.8144433299899699,0.8319672131147541,0.9163875242109947,83.52901601791382,outputs\models\cv_15\custom_params\LightGBM.joblib,no_fs,4761,1.0,No FS,all_pixels,0,,baseline_all_pixels
cv,15,none,paper_params,XGBoost,0.8357676555365902,0.012998311235866701,0.8530719807529065,0.018152829342214776,0.8107797796377737,0.017781555812360943,0.83121571272121,0.013315383257153904,0.9169566770083117,0.010326609401179543,0.8353353353353353,0.8538135593220338,0.8084252758274825,0.8304997424008244,0.9132011418872001,80.4068398475647,outputs\models\cv_15\paper_params\XGBoost.joblib,no_fs,4761,1.0,No FS,all_pixels,0,,baseline_all_pixels
cv,15,none,custom_params,XGBoost,0.8316372544870619,0.011594173605593415,0.8500389096918456,0.015231716118866803,0.804745826831229,0.019454122689116386,0.8265843673243535,0.012492734112067874,0.9145425473413339,0.008772300493031585,0.8338338338338338,0.8571428571428571,0.8004012036108324,0.8278008298755186,0.9114556456582535,121.57774257659912,outputs\models\cv_15\custom_params\XGBoost.joblib,no_fs,4761,1.0,No FS,all_pixels,0,,baseline_all_pixels
cv,15,none,custom_params,RandomForest,0.8049746787230742,0.011728781948215824,0.8703823045043618,0.012350688946522326,0.7159039107201967,0.028499034284710605,0.7852221527145926,0.016214100206129855,0.901722258147996,0.008710912437596635,0.8183183183183184,0.8847087378640777,0.7311935807422267,0.800658978583196,0.8982036018144343,65.02407932281494,outputs\models\cv_15\custom_params\RandomForest.joblib,no_fs,4761,1.0,No FS,all_pixels,0,,baseline_all_pixels
cv,15,none,paper_params,RandomForest,0.8025965476543141,0.01558427105094747,0.8635860002604175,0.021360851964309827,0.7181671159029649,0.028969326455332265,0.7837742431767001,0.018961247606965895,0.8979273593117246,0.010363553694142975,0.8123123123123123,0.8658823529411764,0.7382146439317954,0.7969680563075258,0.8966379658455887,19.913042783737183,outputs\models\cv_15\paper_params\RandomForest.joblib,no_fs,4761,1.0,No FS,all_pixels,0,,baseline_all_pixels
cv,15,none,paper_params,LogisticRegression,0.7969647382997833,0.01498968138703474,0.8187505161908487,0.01659752597873853,0.7618546365914786,0.02536291165531755,0.7890349248814695,0.017133550345905673,0.8802070192273246,0.012062484976310992,0.8008008008008008,0.8196371398078975,0.7703109327983951,0.7942088934850051,0.8797531455505376,87.5136456489563,outputs\models\cv_15\paper_params\LogisticRegression.joblib,no_fs,4761,1.0,No FS,all_pixels,0,,baseline_all_pixels
cv,15,none,custom_params,LogisticRegression,0.7932053398035425,0.017665251610119247,0.8131953807654603,0.019906909894244162,0.7603404738260746,0.02551889707575958,0.7856648258110435,0.01926113923697717,0.8707190851278807,0.014488669057947197,0.7912912912912913,0.8104925053533191,0.7592778335005015,0.7840497151734852,0.8704334782569485,232.28603959083557,outputs\models\cv_15\custom_params\LogisticRegression.joblib,no_fs,4761,1.0,No FS,all_pixels,0,,baseline_all_pixels
cv,15,none,paper_params,DecisionTree,0.7660492695152517,0.012816359374159014,0.7598945793108807,0.01952821723952996,0.7776582966851088,0.0260050074242397,0.7682214096195538,0.013020697366327104,0.8228134523568464,0.010530856275658388,0.7652652652652653,0.7629482071713147,0.7683049147442327,0.7656171914042978,0.8210826285048953,16.54758858680725,outputs\models\cv_15\paper_params\DecisionTree.joblib,no_fs,4761,1.0,No FS,all_pixels,0,,baseline_all_pixels
cv,15,none,custom_params,DecisionTree,0.7393838724390714,0.019460850232459363,0.7411007258235104,0.019078283262465395,0.7342422092968269,0.03393007069745781,0.7373019435869597,0.022358815111870822,0.7393714871589971,0.019470421048203238,0.7587587587587588,0.7572427572427572,0.7602808425275828,0.7587587587587588,0.75876179988517,75.54117035865784,outputs\models\cv_15\custom_params\DecisionTree.joblib,no_fs,4761,1.0,No FS,all_pixels,0,,baseline_all_pixels
cv,15,none,paper_params,GaussianNB,0.6472656782669619,0.017215268787138034,0.8933362911564671,0.030204880508744477,0.3324972809381946,0.030748149916905346,0.4839404006322781,0.034862409676825815,0.676027423346918,0.020934643959329247,0.6466466466466466,0.9030470914127424,0.32698094282848544,0.4801178203240059,0.6790511394322829,5.58585000038147,outputs\models\cv_15\paper_params\GaussianNB.joblib,no_fs,4761,1.0,No FS,all_pixels,0,,baseline_all_pixels
cv,15,none,custom_params,GaussianNB,0.6472656782669619,0.017215268787138034,0.8933362911564671,0.030204880508744477,0.3324972809381946,0.030748149916905346,0.4839404006322781,0.034862409676825815,0.676027423346918,0.020934643959329247,0.6466466466466466,0.9030470914127424,0.32698094282848544,0.4801178203240059,0.6790511394322829,7.309866189956665,outputs\models\cv_15\custom_params\GaussianNB.joblib,no_fs,4761,1.0,No FS,all_pixels,0,,baseline_all_pixels
cv,20,none,paper_params,XGBoost,0.8350093984962406,0.018618300651965142,0.8528993415630808,0.019189068696786767,0.8090075376884422,0.030231124559784207,0.8300822127513332,0.020674256121795135,0.9187432434873373,0.011871399709907028,0.8353353353353353,0.8538135593220338,0.8084252758274825,0.8304997424008244,0.9132011418872001,170.91443300247192,outputs\models\cv_20\paper_params\XGBoost.joblib,no_fs,4761,1.0,No FS,all_pixels,0,,baseline_all_pixels
cv,20,none,custom_params,XGBoost,0.835514411027569,0.017212319662651406,0.8530366446981585,0.02000969562202477,0.8102613065326633,0.02820234790693769,0.830772804925093,0.01881293907278524,0.9163850576889422,0.010397964572830865,0.8338338338338338,0.8571428571428571,0.8004012036108324,0.8278008298755186,0.9114556456582535,196.24955940246582,outputs\models\cv_20\custom_params\XGBoost.joblib,no_fs,4761,1.0,No FS,all_pixels,0,,baseline_all_pixels
cv,20,none,paper_params,LightGBM,0.8306271929824561,0.01954548430133584,0.8491457346903755,0.023073015735604115,0.8037349246231156,0.03131198004967825,0.8254356387329655,0.021402099103138304,0.9160873290894773,0.012653216348286183,0.8358358358358359,0.8502617801047121,0.8144433299899699,0.8319672131147541,0.9163875242109947,107.60149145126343,outputs\models\cv_20\paper_params\LightGBM.joblib,no_fs,4761,1.0,No FS,all_pixels,0,,baseline_all_pixels
cv,20,none,custom_params,LightGBM,0.8306271929824561,0.01954548430133584,0.8491457346903755,0.023073015735604115,0.8037349246231156,0.03131198004967825,0.8254356387329655,0.021402099103138304,0.9160873290894773,0.012653216348286183,0.8358358358358359,0.8502617801047121,0.8144433299899699,0.8319672131147541,0.9163875242109947,97.9093885421753,outputs\models\cv_20\custom_params\LightGBM.joblib,no_fs,4761,1.0,No FS,all_pixels,0,,baseline_all_pixels
cv,20,none,custom_params,RandomForest,0.8053496240601504,0.015101165437820264,0.8728693365799195,0.022622123049108038,0.7144057788944724,0.02753767385627572,0.7852896994326868,0.018116739151094356,0.9021065255850147,0.011753428697087134,0.8183183183183184,0.8847087378640777,0.7311935807422267,0.800658978583196,0.8982036018144343,65.32535338401794,outputs\models\cv_20\custom_params\RandomForest.joblib,no_fs,4761,1.0,No FS,all_pixels,0,,baseline_all_pixels
cv,20,none,paper_params,RandomForest,0.8045989974937344,0.015128668311831558,0.8630256069222779,0.01959950419213328,0.7234346733668341,0.02633568707431842,0.7867669229239516,0.01801028005279966,0.8996536971861797,0.01205319555524174,0.8123123123123123,0.8658823529411764,0.7382146439317954,0.7969680563075258,0.8966379658455887,34.346667528152466,outputs\models\cv_20\paper_params\RandomForest.joblib,no_fs,4761,1.0,No FS,all_pixels,0,,baseline_all_pixels
cv,20,none,paper_params,LogisticRegression,0.7984630325814537,0.020436827939646036,0.8201350344846505,0.021228641152110882,0.7635992462311557,0.03070634858832432,0.7905977830394098,0.02273485149888939,0.8809308568964225,0.014347845114603032,0.8008008008008008,0.8196371398078975,0.7703109327983951,0.7942088934850051,0.8797531455505376,134.80817890167236,outputs\models\cv_20\paper_params\LogisticRegression.joblib,no_fs,4761,1.0,No FS,all_pixels,0,,baseline_all_pixels
cv,20,none,custom_params,LogisticRegression,0.794079260651629,0.021920088106673962,0.8146926060272243,0.0208886189389771,0.7600829145728643,0.03396189257787356,0.7861645398031022,0.024792291647888345,0.8713090449761245,0.016650480837603274,0.7912912912912913,0.8104925053533191,0.7592778335005015,0.7840497151734852,0.8704334782569485,319.26090383529663,outputs\models\cv_20\custom_params\LogisticRegression.joblib,no_fs,4761,1.0,No FS,all_pixels,0,,baseline_all_pixels
cv,20,none,paper_params,DecisionTree,0.7610360275689223,0.019210351513488624,0.7517003896286687,0.026636474370171862,0.7801620603015076,0.025129128493613023,0.7651449169778004,0.016683083795846966,0.820052680395135,0.014747563387942905,0.7652652652652653,0.7629482071713147,0.7683049147442327,0.7656171914042978,0.8210826285048953,22.66346001625061,outputs\models\cv_20\paper_params\DecisionTree.joblib,no_fs,4761,1.0,No FS,all_pixels,0,,baseline_all_pixels
cv,20,none,custom_params,DecisionTree,0.7385112781954886,0.02035158953328778,0.7391268422030108,0.023604746912809147,0.7362713567839196,0.025948478807736403,0.7374244599023372,0.02038915310405497,0.7385125440636016,0.020342417274101625,0.7587587587587588,0.7572427572427572,0.7602808425275828,0.7587587587587588,0.75876179988517,71.61509203910828,outputs\models\cv_20\custom_params\DecisionTree.joblib,no_fs,4761,1.0,No FS,all_pixels,0,,baseline_all_pixels
cv,20,none,paper_params,GaussianNB,0.6471387844611528,0.015893847758198586,0.8936694906238483,0.03325908175840978,0.3322650753768844,0.026429101456355054,0.48389173900824334,0.030370111693177104,0.6774370970993024,0.01815922134513056,0.6466466466466466,0.9030470914127424,0.32698094282848544,0.4801178203240059,0.6790511394322829,8.249522686004639,outputs\models\cv_20\paper_params\GaussianNB.joblib,no_fs,4761,1.0,No FS,all_pixels,0,,baseline_all_pixels
cv,20,none,custom_params,GaussianNB,0.6471387844611528,0.015893847758198586,0.8936694906238483,0.03325908175840978,0.3322650753768844,0.026429101456355054,0.48389173900824334,0.030370111693177104,0.6774370970993024,0.01815922134513056,0.6466466466466466,0.9030470914127424,0.32698094282848544,0.4801178203240059,0.6790511394322829,7.599314212799072,outputs\models\cv_20\custom_params\GaussianNB.joblib,no_fs,4761,1.0,No FS,all_pixels,0,,baseline_all_pixels
cv,5,none,paper_params,XGBoost,0.8273870829457298,0.005536506587215043,0.846340153030142,0.003041110694092968,0.7989962358845671,0.010143730454909761,0.8219654376081603,0.006507832332095252,0.912516653430389,0.00748806660408041,0.8238238238238238,0.8419936373276776,0.7963891675025075,0.8185567010309278,0.9067672548113872,5.831057071685791,outputs\models\feature_selection\fs_randomforest\cv_5\paper_params\XGBoost.joblib,fs_randomforest,500,0.10501995379122034,RandomForest,paper_params,10,outputs\results\fs_randomforest_feature_importance.csv,paper_randomized_search_cv10_only
cv,5,none,paper_params,LightGBM,0.8292634891924235,0.0075043210157936064,0.846074924520857,0.007471570021538067,0.8040150564617315,0.011619409689124458,0.8244711747874804,0.008163102602510842,0.9120044533417293,0.006537913707150873,0.8373373373373373,0.8582089552238806,0.8074222668004012,0.8320413436692506,0.9069626461802992,3.752110004425049,outputs\models\feature_selection\fs_randomforest\cv_5\paper_params\LightGBM.joblib,fs_randomforest,500,0.10501995379122034,RandomForest,paper_params,10,outputs\results\fs_randomforest_feature_importance.csv,paper_randomized_search_cv10_only
cv,5,none,custom_params,LightGBM,0.8292634891924235,0.0075043210157936064,0.846074924520857,0.007471570021538067,0.8040150564617315,0.011619409689124458,0.8244711747874804,0.008163102602510842,0.9120044533417293,0.006537913707150873,0.8373373373373373,0.8582089552238806,0.8074222668004012,0.8320413436692506,0.9069626461802992,3.7900238037109375,outputs\models\feature_selection\fs_randomforest\cv_5\custom_params\LightGBM.joblib,fs_randomforest,500,0.10501995379122034,RandomForest,paper_params,10,outputs\results\fs_randomforest_feature_importance.csv,paper_randomized_search_cv10_only
cv,5,none,custom_params,XGBoost,0.8251336399679312,0.006654828361765603,0.8427431193051257,0.007894209220066908,0.7984943538268506,0.00977060092041743,0.8199843657648802,0.007044220006825729,0.9101309616116617,0.006664770264818821,0.8348348348348348,0.8514225500526871,0.8104312938816449,0.8304213771839671,0.9066926052883927,7.27416467666626,outputs\models\feature_selection\fs_randomforest\cv_5\custom_params\XGBoost.joblib,fs_randomforest,500,0.10501995379122034,RandomForest,paper_params,10,outputs\results\fs_randomforest_feature_importance.csv,paper_randomized_search_cv10_only
cv,5,none,custom_params,RandomForest,0.8232564500240203,0.006292861398763812,0.840652474112409,0.00774011483986968,0.7967377666248432,0.007316125338576277,0.8180876641310618,0.006426700518175013,0.9065544892128251,0.007771300005856065,0.8293293293293293,0.8481953290870489,0.8014042126379137,0.8241361526560083,0.9044521175915359,7.676836729049683,outputs\models\feature_selection\fs_randomforest\cv_5\custom_params\RandomForest.joblib,fs_randomforest,500,0.10501995379122034,RandomForest,paper_params,10,outputs\results\fs_randomforest_feature_importance.csv,paper_randomized_search_cv10_only
cv,5,none,paper_params,RandomForest,0.816372140190893,0.00951906954537945,0.835302709721906,0.005465157431330562,0.7869510664993726,0.01628991956548805,0.8103633632067077,0.011149653858316792,0.9032475734143489,0.008168536497606462,0.8253253253253253,0.8432203389830508,0.79839518555667,0.8201957753735188,0.9034105312941823,3.9252543449401855,outputs\models\feature_selection\fs_randomforest\cv_5\paper_params\RandomForest.joblib,fs_randomforest,500,0.10501995379122034,RandomForest,paper_params,10,outputs\results\fs_randomforest_feature_importance.csv,paper_randomized_search_cv10_only
cv,5,none,paper_params,LogisticRegression,0.7959682696670776,0.009078986221675673,0.817392496187512,0.010003656394830175,0.7611041405269762,0.015942163286593314,0.7881437929201404,0.010275462676547342,0.8773393495740113,0.009368964771237052,0.7952952952952953,0.8181818181818182,0.7582748244734202,0.7870900572618428,0.8752791842059644,2.8042845726013184,outputs\models\feature_selection\fs_randomforest\cv_5\paper_params\LogisticRegression.joblib,fs_randomforest,500,0.10501995379122034,RandomForest,paper_params,10,outputs\results\fs_randomforest_feature_importance.csv,paper_randomized_search_cv10_only
cv,5,none,custom_params,LogisticRegression,0.7925884970489881,0.01094840855863112,0.8091804701832823,0.012624011348709847,0.7646173149309913,0.014186493375259802,0.7862007545023821,0.01142353575335268,0.8744208991426964,0.009482398958698847,0.7927927927927928,0.8110992529348986,0.7622868605817452,0.7859358841778697,0.8726799779959258,3.9075372219085693,outputs\models\feature_selection\fs_randomforest\cv_5\custom_params\LogisticRegression.joblib,fs_randomforest,500,0.10501995379122034,RandomForest,paper_params,10,outputs\results\fs_randomforest_feature_importance.csv,paper_randomized_search_cv10_only
cv,5,none,paper_params,GaussianNB,0.736513785625896,0.009209490922447945,0.8449678084797796,0.008779489968597013,0.5779171894604769,0.02205713118529055,0.6861019742135688,0.015533584483532372,0.822995595413199,0.009933493242899046,0.7452452452452453,0.8505747126436781,0.5937813440320963,0.6993502658003544,0.8228391468110625,0.4215552806854248,outputs\models\feature_selection\fs_randomforest\cv_5\paper_params\GaussianNB.joblib,fs_randomforest,500,0.10501995379122034,RandomForest,paper_params,10,outputs\results\fs_randomforest_feature_importance.csv,paper_randomized_search_cv10_only
