stage,fold,search_method,config_name,model_name,cv_accuracy_mean,cv_accuracy_std,cv_precision_mean,cv_precision_std,cv_recall_mean,cv_recall_std,cv_f1_score_mean,cv_f1_score_std,cv_auc_mean,cv_auc_std,test_accuracy,test_precision,test_recall,test_f1_score,test_auc,elapsed_seconds,saved_model_path,feature_subset,top_k_pixels,reduced_feature_ratio,fs_source_model,fs_source_config,fs_source_fold,branch_importance_path,explainability_policy
cv,5,none,custom_params,GaussianNB,0.7482791184660225,0.008145997122567342,0.8562830867132426,0.010098841294759069,0.5954830614805522,0.01999041030529932,0.702197426796871,0.013635019278123882,0.8081118373441605,0.013468112356769507,0.7602602602602603,0.8627450980392157,0.6178535606820461,0.7200467562828755,0.811365164424342,0.4150373935699463,outputs\models\feature_selection\fs_xgboost\cv_5\custom_params\GaussianNB.joblib,fs_xgboost,500,0.10501995379122034,XGBoost,paper_params,10,outputs\results\fs_xgboost_feature_importance.csv,paper_randomized_search_cv10_only
cv,5,none,custom_params,DecisionTree,0.7540367068102505,0.008285612482072283,0.7543050425204495,0.008863579328686724,0.751819322459222,0.009026903763415261,0.7530460907437271,0.008327675664049782,0.7540306038013964,0.008284753622017502,0.7757757757757757,0.7764350453172205,0.7733199598796389,0.7748743718592965,0.7757708690507085,2.8665575981140137,outputs\models\feature_selection\fs_xgboost\cv_5\custom_params\DecisionTree.joblib,fs_xgboost,500,0.10501995379122034,XGBoost,paper_params,10,outputs\results\fs_xgboost_feature_importance.csv,paper_randomized_search_cv10_only
cv,10,none,paper_params,LightGBM,0.8374009178139341,0.01277551443129709,0.8514145046421543,0.011269840960739633,0.8165413533834587,0.0223062833305346,0.8334790600631402,0.014418573333459465,0.9216509433193378,0.009228659654847059,0.8428428428428428,0.8553590010405827,0.8244734202607823,0.839632277834525,0.9196320229419528,7.160834312438965,outputs\models\feature_selection\fs_xgboost\cv_10\paper_params\LightGBM.joblib,fs_xgboost,500,0.10501995379122034,XGBoost,paper_params,10,outputs\results\fs_xgboost_feature_importance.csv,paper_randomized_search_cv10_only
cv,10,none,custom_params,LightGBM,0.8374009178139341,0.01277551443129709,0.8514145046421543,0.011269840960739633,0.8165413533834587,0.0223062833305346,0.8334790600631402,0.014418573333459465,0.9216509433193378,0.009228659654847059,0.8428428428428428,0.8553590010405827,0.8244734202607823,0.839632277834525,0.9196320229419528,7.272302627563477,outputs\models\feature_selection\fs_xgboost\cv_10\custom_params\LightGBM.joblib,fs_xgboost,500,0.10501995379122034,XGBoost,paper_params,10,outputs\results\fs_xgboost_feature_importance.csv,paper_randomized_search_cv10_only
cv,10,none,custom_params,XGBoost,0.8371512322734244,0.014864496935490985,0.8513690025384408,0.014421949517472268,0.8160394705356355,0.02330064344478776,0.833187780654978,0.01637403355438125,0.9210581389194298,0.008542168418098083,0.8313313313313313,0.8495762711864406,0.8044132397191575,0.8263781555899021,0.913331402799808,14.586264848709106,outputs\models\feature_selection\fs_xgboost\cv_10\custom_params\XGBoost.joblib,fs_xgboost,500,0.10501995379122034,XGBoost,paper_params,10,outputs\results\fs_xgboost_feature_importance.csv,paper_randomized_search_cv10_only
cv,10,none,paper_params,XGBoost,0.8372752908554238,0.009727411877695075,0.8534048375386851,0.014172177500375705,0.8137945365927381,0.012341540159417044,0.8330336896876837,0.009825677844357249,0.9202225431053259,0.009285623375341397,0.8413413413413413,0.8571428571428571,0.8184553660982948,0.8373524884556183,0.914216174998522,11.27441930770874,outputs\models\feature_selection\fs_xgboost\cv_10\paper_params\XGBoost.joblib,fs_xgboost,500,0.10501995379122034,XGBoost,paper_params,10,outputs\results\fs_xgboost_feature_importance.csv,paper_randomized_search_cv10_only
cv,10,none,custom_params,RandomForest,0.826510581836318,0.012467857320884361,0.8477574664001526,0.015422449808321035,0.7952223523633203,0.019871332482646276,0.8204867350582772,0.013669325607071302,0.9131853620606799,0.00793848746549414,0.8288288288288288,0.8465608465608465,0.802407221664995,0.82389289392379,0.9087522307181284,15.27675724029541,outputs\models\feature_selection\fs_xgboost\cv_10\custom_params\RandomForest.joblib,fs_xgboost,500,0.10501995379122034,XGBoost,paper_params,10,outputs\results\fs_xgboost_feature_importance.csv,paper_randomized_search_cv10_only
cv,10,none,paper_params,RandomForest,0.8245079218697559,0.010644730998261128,0.8433958513914144,0.014050378769620515,0.7962210803390385,0.01597497777959372,0.8190098092155136,0.011441324398468395,0.9123830663545919,0.008292120160756212,0.8258258258258259,0.8500539374325782,0.7903711133400201,0.8191268191268192,0.9061785756871013,7.64793586730957,outputs\models\feature_selection\fs_xgboost\cv_10\paper_params\RandomForest.joblib,fs_xgboost,500,0.10501995379122034,XGBoost,paper_params,10,outputs\results\fs_xgboost_feature_importance.csv,paper_randomized_search_cv10_only
cv,10,none,paper_params,LogisticRegression,0.8012267841066999,0.0173752060934016,0.8294405283404416,0.019164803471199865,0.7573267339202278,0.022515184711024913,0.7916284676311827,0.018871529613456638,0.8855281311941932,0.012487054092218397,0.8078078078078078,0.827807486631016,0.7763289869608826,0.8012422360248447,0.8846950441734793,6.417569160461426,outputs\models\feature_selection\fs_xgboost\cv_10\paper_params\LogisticRegression.joblib,fs_xgboost,500,0.10501995379122034,XGBoost,paper_params,10,outputs\results\fs_xgboost_feature_importance.csv,paper_randomized_search_cv10_only
cv,10,none,custom_params,LogisticRegression,0.8004749044074517,0.018233059457735103,0.8261257574947489,0.01927801973805055,0.7600804775758493,0.026716459974169,0.7915353357399392,0.020292319952999887,0.8825761159750967,0.013226240113116175,0.8013013013013013,0.8225806451612904,0.7673019057171514,0.7939802802283342,0.8817060572326371,5.936467170715332,outputs\models\feature_selection\fs_xgboost\cv_10\custom_params\LogisticRegression.joblib,fs_xgboost,500,0.10501995379122034,XGBoost,paper_params,10,outputs\results\fs_xgboost_feature_importance.csv,paper_randomized_search_cv10_only
