feature_index,importance,model_name,config_name,stage,fold,pixel_row,pixel_col
894,0.0,LightGBM,paper_params,search,10,12,66
893,0.0,LightGBM,paper_params,search,10,12,65
892,0.0,LightGBM,paper_params,search,10,12,64
891,0.0,LightGBM,paper_params,search,10,12,63
890,0.0,LightGBM,paper_params,search,10,12,62
889,0.0,LightGBM,paper_params,search,10,12,61
920,0.0,LightGBM,paper_params,search,10,13,23
918,0.0,LightGBM,paper_params,search,10,13,21
917,0.0,LightGBM,paper_params,search,10,13,20
916,0.0,LightGBM,paper_params,search,10,13,19
915,0.0,LightGBM,paper_params,search,10,13,18
914,0.0,LightGBM,paper_params,search,10,13,17
913,0.0,LightGBM,paper_params,search,10,13,16
912,0.0,LightGBM,paper_params,search,10,13,15
907,0.0,LightGBM,paper_params,search,10,13,10
906,0.0,LightGBM,paper_params,search,10,13,9
905,0.0,LightGBM,paper_params,search,10,13,8
936,0.0,LightGBM,paper_params,search,10,13,39
935,0.0,LightGBM,paper_params,search,10,13,38
934,0.0,LightGBM,paper_params,search,10,13,37
933,0.0,LightGBM,paper_params,search,10,13,36
932,0.0,LightGBM,paper_params,search,10,13,35
931,0.0,LightGBM,paper_params,search,10,13,34
930,0.0,LightGBM,paper_params,search,10,13,33
929,0.0,LightGBM,paper_params,search,10,13,32
928,0.0,LightGBM,paper_params,search,10,13,31
925,0.0,LightGBM,paper_params,search,10,13,28
923,0.0,LightGBM,paper_params,search,10,13,26
922,0.0,LightGBM,paper_params,search,10,13,25
921,0.0,LightGBM,paper_params,search,10,13,24
952,0.0,LightGBM,paper_params,search,10,13,55
951,0.0,LightGBM,paper_params,search,10,13,54
950,0.0,LightGBM,paper_params,search,10,13,53
949,0.0,LightGBM,paper_params,search,10,13,52
948,0.0,LightGBM,paper_params,search,10,13,51
947,0.0,LightGBM,paper_params,search,10,13,50
946,0.0,LightGBM,paper_params,search,10,13,49
945,0.0,LightGBM,paper_params,search,10,13,48
944,0.0,LightGBM,paper_params,search,10,13,47
943,0.0,LightGBM,paper_params,search,10,13,46
942,0.0,LightGBM,paper_params,search,10,13,45
941,0.0,LightGBM,paper_params,search,10,13,44
940,0.0,LightGBM,paper_params,search,10,13,43
939,0.0,LightGBM,paper_params,search,10,13,42
938,0.0,LightGBM,paper_params,search,10,13,41
937,0.0,LightGBM,paper_params,search,10,13,40
968,0.0,LightGBM,paper_params,search,10,14,2
967,0.0,LightGBM,paper_params,search,10,14,1
966,0.0,LightGBM,paper_params,search,10,14,0
965,0.0,LightGBM,paper_params,search,10,13,68
964,0.0,LightGBM,paper_params,search,10,13,67
689,0.0,LightGBM,paper_params,search,10,9,68
688,0.0,LightGBM,paper_params,search,10,9,67
687,0.0,LightGBM,paper_params,search,10,9,66
686,0.0,LightGBM,paper_params,search,10,9,65
685,0.0,LightGBM,paper_params,search,10,9,64
684,0.0,LightGBM,paper_params,search,10,9,63
683,0.0,LightGBM,paper_params,search,10,9,62
682,0.0,LightGBM,paper_params,search,10,9,61
712,0.0,LightGBM,paper_params,search,10,10,22
711,0.0,LightGBM,paper_params,search,10,10,21
710,0.0,LightGBM,paper_params,search,10,10,20
709,0.0,LightGBM,paper_params,search,10,10,19
708,0.0,LightGBM,paper_params,search,10,10,18
707,0.0,LightGBM,paper_params,search,10,10,17
706,0.0,LightGBM,paper_params,search,10,10,16
961,0.0,LightGBM,paper_params,search,10,13,64
960,0.0,LightGBM,paper_params,search,10,13,63
959,0.0,LightGBM,paper_params,search,10,13,62
958,0.0,LightGBM,paper_params,search,10,13,61
957,0.0,LightGBM,paper_params,search,10,13,60
956,0.0,LightGBM,paper_params,search,10,13,59
955,0.0,LightGBM,paper_params,search,10,13,58
954,0.0,LightGBM,paper_params,search,10,13,57
953,0.0,LightGBM,paper_params,search,10,13,56
984,0.0,LightGBM,paper_params,search,10,14,18
983,0.0,LightGBM,paper_params,search,10,14,17
982,0.0,LightGBM,paper_params,search,10,14,16
981,0.0,LightGBM,paper_params,search,10,14,15
980,0.0,LightGBM,paper_params,search,10,14,14
976,0.0,LightGBM,paper_params,search,10,14,10
975,0.0,LightGBM,paper_params,search,10,14,9
974,0.0,LightGBM,paper_params,search,10,14,8
973,0.0,LightGBM,paper_params,search,10,14,7
972,0.0,LightGBM,paper_params,search,10,14,6
971,0.0,LightGBM,paper_params,search,10,14,5
970,0.0,LightGBM,paper_params,search,10,14,4
969,0.0,LightGBM,paper_params,search,10,14,3
1000,0.0,LightGBM,paper_params,search,10,14,34
999,0.0,LightGBM,paper_params,search,10,14,33
998,0.0,LightGBM,paper_params,search,10,14,32
997,0.0,LightGBM,paper_params,search,10,14,31
996,0.0,LightGBM,paper_params,search,10,14,30
995,0.0,LightGBM,paper_params,search,10,14,29
993,0.0,LightGBM,paper_params,search,10,14,27
992,0.0,LightGBM,paper_params,search,10,14,26
991,0.0,LightGBM,paper_params,search,10,14,25
990,0.0,LightGBM,paper_params,search,10,14,24
989,0.0,LightGBM,paper_params,search,10,14,23
988,0.0,LightGBM,paper_params,search,10,14,22
987,0.0,LightGBM,paper_params,search,10,14,21
986,0.0,LightGBM,paper_params,search,10,14,20
1016,0.0,LightGBM,paper_params,search,10,14,50
1015,0.0,LightGBM,paper_params,search,10,14,49
1014,0.0,LightGBM,paper_params,search,10,14,48
1013,0.0,LightGBM,paper_params,search,10,14,47
1012,0.0,LightGBM,paper_params,search,10,14,46
1011,0.0,LightGBM,paper_params,search,10,14,45
1010,0.0,LightGBM,paper_params,search,10,14,44
1009,0.0,LightGBM,paper_params,search,10,14,43
1008,0.0,LightGBM,paper_params,search,10,14,42
1007,0.0,LightGBM,paper_params,search,10,14,41
1006,0.0,LightGBM,paper_params,search,10,14,40
1005,0.0,LightGBM,paper_params,search,10,14,39
1004,0.0,LightGBM,paper_params,search,10,14,38
1003,0.0,LightGBM,paper_params,search,10,14,37
1002,0.0,LightGBM,paper_params,search,10,14,36
1001,0.0,LightGBM,paper_params,search,10,14,35
1030,0.0,LightGBM,paper_params,search,10,14,64
1029,0.0,LightGBM,paper_params,search,10,14,63
1028,0.0,LightGBM,paper_params,search,10,14,62
1027,0.0,LightGBM,paper_params,search,10,14,61
1026,0.0,LightGBM,paper_params,search,10,14,60
1025,0.0,LightGBM,paper_params,search,10,14,59
1024,0.0,LightGBM,paper_params,search,10,14,58
1023,0.0,LightGBM,paper_params,search,10,14,57
1022,0.0,LightGBM,paper_params,search,10,14,56
1021,0.0,LightGBM,paper_params,search,10,14,55
1020,0.0,LightGBM,paper_params,search,10,14,54
1019,0.0,LightGBM,paper_params,search,10,14,53
1018,0.0,LightGBM,paper_params,search,10,14,52
1017,0.0,LightGBM,paper_params,search,10,14,51
1048,0.0,LightGBM,paper_params,search,10,15,13
1045,0.0,LightGBM,paper_params,search,10,15,10
1044,0.0,LightGBM,paper_params,search,10,15,9
1043,0.0,LightGBM,paper_params,search,10,15,8
1042,0.0,LightGBM,paper_params,search,10,15,7
1041,0.0,LightGBM,paper_params,search,10,15,6
1040,0.0,LightGBM,paper_params,search,10,15,5
1039,0.0,LightGBM,paper_params,search,10,15,4
1038,0.0,LightGBM,paper_params,search,10,15,3
1037,0.0,LightGBM,paper_params,search,10,15,2
1036,0.0,LightGBM,paper_params,search,10,15,1
1035,0.0,LightGBM,paper_params,search,10,15,0
1034,0.0,LightGBM,paper_params,search,10,14,68
1033,0.0,LightGBM,paper_params,search,10,14,67
1064,0.0,LightGBM,paper_params,search,10,15,29
1061,0.0,LightGBM,paper_params,search,10,15,26
1060,0.0,LightGBM,paper_params,search,10,15,25
1059,0.0,LightGBM,paper_params,search,10,15,24
1058,0.0,LightGBM,paper_params,search,10,15,23
673,0.0,LightGBM,paper_params,search,10,9,52
672,0.0,LightGBM,paper_params,search,10,9,51
671,0.0,LightGBM,paper_params,search,10,9,50
670,0.0,LightGBM,paper_params,search,10,9,49
665,0.0,LightGBM,paper_params,search,10,9,44
696,0.0,LightGBM,paper_params,search,10,10,6
693,0.0,LightGBM,paper_params,search,10,10,3
692,0.0,LightGBM,paper_params,search,10,10,2
1057,0.0,LightGBM,paper_params,search,10,15,22
1056,0.0,LightGBM,paper_params,search,10,15,21
1055,0.0,LightGBM,paper_params,search,10,15,20
1054,0.0,LightGBM,paper_params,search,10,15,19
1053,0.0,LightGBM,paper_params,search,10,15,18
1052,0.0,LightGBM,paper_params,search,10,15,17
1051,0.0,LightGBM,paper_params,search,10,15,16
1050,0.0,LightGBM,paper_params,search,10,15,15
1049,0.0,LightGBM,paper_params,search,10,15,14
1080,0.0,LightGBM,paper_params,search,10,15,45
1075,0.0,LightGBM,paper_params,search,10,15,40
1074,0.0,LightGBM,paper_params,search,10,15,39
1073,0.0,LightGBM,paper_params,search,10,15,38
1072,0.0,LightGBM,paper_params,search,10,15,37
1071,0.0,LightGBM,paper_params,search,10,15,36
1070,0.0,LightGBM,paper_params,search,10,15,35
1069,0.0,LightGBM,paper_params,search,10,15,34
1068,0.0,LightGBM,paper_params,search,10,15,33
1067,0.0,LightGBM,paper_params,search,10,15,32
1066,0.0,LightGBM,paper_params,search,10,15,31
1065,0.0,LightGBM,paper_params,search,10,15,30
1095,0.0,LightGBM,paper_params,search,10,15,60
1094,0.0,LightGBM,paper_params,search,10,15,59
1091,0.0,LightGBM,paper_params,search,10,15,56
1090,0.0,LightGBM,paper_params,search,10,15,55
1089,0.0,LightGBM,paper_params,search,10,15,54
1088,0.0,LightGBM,paper_params,search,10,15,53
1083,0.0,LightGBM,paper_params,search,10,15,48
1082,0.0,LightGBM,paper_params,search,10,15,47
1081,0.0,LightGBM,paper_params,search,10,15,46
1112,0.0,LightGBM,paper_params,search,10,16,8
1111,0.0,LightGBM,paper_params,search,10,16,7
1110,0.0,LightGBM,paper_params,search,10,16,6
1109,0.0,LightGBM,paper_params,search,10,16,5
1108,0.0,LightGBM,paper_params,search,10,16,4
1107,0.0,LightGBM,paper_params,search,10,16,3
1106,0.0,LightGBM,paper_params,search,10,16,2
657,0.0,LightGBM,paper_params,search,10,9,36
656,0.0,LightGBM,paper_params,search,10,9,35
655,0.0,LightGBM,paper_params,search,10,9,34
654,0.0,LightGBM,paper_params,search,10,9,33
651,0.0,LightGBM,paper_params,search,10,9,30
650,0.0,LightGBM,paper_params,search,10,9,29
649,0.0,LightGBM,paper_params,search,10,9,28
679,0.0,LightGBM,paper_params,search,10,9,58
678,0.0,LightGBM,paper_params,search,10,9,57
1105,0.0,LightGBM,paper_params,search,10,16,1
1104,0.0,LightGBM,paper_params,search,10,16,0
1103,0.0,LightGBM,paper_params,search,10,15,68
1102,0.0,LightGBM,paper_params,search,10,15,67
1101,0.0,LightGBM,paper_params,search,10,15,66
1099,0.0,LightGBM,paper_params,search,10,15,64
1128,0.0,LightGBM,paper_params,search,10,16,24
1127,0.0,LightGBM,paper_params,search,10,16,23
1126,0.0,LightGBM,paper_params,search,10,16,22
1125,0.0,LightGBM,paper_params,search,10,16,21
1124,0.0,LightGBM,paper_params,search,10,16,20
1123,0.0,LightGBM,paper_params,search,10,16,19
1122,0.0,LightGBM,paper_params,search,10,16,18
1121,0.0,LightGBM,paper_params,search,10,16,17
1120,0.0,LightGBM,paper_params,search,10,16,16
1119,0.0,LightGBM,paper_params,search,10,16,15
1118,0.0,LightGBM,paper_params,search,10,16,14
1117,0.0,LightGBM,paper_params,search,10,16,13
1116,0.0,LightGBM,paper_params,search,10,16,12
1115,0.0,LightGBM,paper_params,search,10,16,11
1114,0.0,LightGBM,paper_params,search,10,16,10
1113,0.0,LightGBM,paper_params,search,10,16,9
1144,0.0,LightGBM,paper_params,search,10,16,40
1143,0.0,LightGBM,paper_params,search,10,16,39
1142,0.0,LightGBM,paper_params,search,10,16,38
1141,0.0,LightGBM,paper_params,search,10,16,37
1140,0.0,LightGBM,paper_params,search,10,16,36
1139,0.0,LightGBM,paper_params,search,10,16,35
1138,0.0,LightGBM,paper_params,search,10,16,34
1137,0.0,LightGBM,paper_params,search,10,16,33
1136,0.0,LightGBM,paper_params,search,10,16,32
1135,0.0,LightGBM,paper_params,search,10,16,31
1134,0.0,LightGBM,paper_params,search,10,16,30
1133,0.0,LightGBM,paper_params,search,10,16,29
1132,0.0,LightGBM,paper_params,search,10,16,28
1131,0.0,LightGBM,paper_params,search,10,16,27
1130,0.0,LightGBM,paper_params,search,10,16,26
1129,0.0,LightGBM,paper_params,search,10,16,25
1160,0.0,LightGBM,paper_params,search,10,16,56
1159,0.0,LightGBM,paper_params,search,10,16,55
1158,0.0,LightGBM,paper_params,search,10,16,54
1157,0.0,LightGBM,paper_params,search,10,16,53
1152,0.0,LightGBM,paper_params,search,10,16,48
1151,0.0,LightGBM,paper_params,search,10,16,47
1150,0.0,LightGBM,paper_params,search,10,16,46
1149,0.0,LightGBM,paper_params,search,10,16,45
1176,0.0,LightGBM,paper_params,search,10,17,3
1175,0.0,LightGBM,paper_params,search,10,17,2
1174,0.0,LightGBM,paper_params,search,10,17,1
1172,0.0,LightGBM,paper_params,search,10,16,68
1171,0.0,LightGBM,paper_params,search,10,16,67
1170,0.0,LightGBM,paper_params,search,10,16,66
641,0.0,LightGBM,paper_params,search,10,9,20
640,0.0,LightGBM,paper_params,search,10,9,19
639,0.0,LightGBM,paper_params,search,10,9,18
638,0.0,LightGBM,paper_params,search,10,9,17
637,0.0,LightGBM,paper_params,search,10,9,16
636,0.0,LightGBM,paper_params,search,10,9,15
635,0.0,LightGBM,paper_params,search,10,9,14
634,0.0,LightGBM,paper_params,search,10,9,13
633,0.0,LightGBM,paper_params,search,10,9,12
664,0.0,LightGBM,paper_params,search,10,9,43
663,0.0,LightGBM,paper_params,search,10,9,42
662,0.0,LightGBM,paper_params,search,10,9,41
661,0.0,LightGBM,paper_params,search,10,9,40
659,0.0,LightGBM,paper_params,search,10,9,38
1168,0.0,LightGBM,paper_params,search,10,16,64
1164,0.0,LightGBM,paper_params,search,10,16,60
1163,0.0,LightGBM,paper_params,search,10,16,59
1192,0.0,LightGBM,paper_params,search,10,17,19
1191,0.0,LightGBM,paper_params,search,10,17,18
1190,0.0,LightGBM,paper_params,search,10,17,17
1189,0.0,LightGBM,paper_params,search,10,17,16
1188,0.0,LightGBM,paper_params,search,10,17,15
1187,0.0,LightGBM,paper_params,search,10,17,14
1186,0.0,LightGBM,paper_params,search,10,17,13
1185,0.0,LightGBM,paper_params,search,10,17,12
1184,0.0,LightGBM,paper_params,search,10,17,11
1183,0.0,LightGBM,paper_params,search,10,17,10
1182,0.0,LightGBM,paper_params,search,10,17,9
1181,0.0,LightGBM,paper_params,search,10,17,8
1180,0.0,LightGBM,paper_params,search,10,17,7
1179,0.0,LightGBM,paper_params,search,10,17,6
1178,0.0,LightGBM,paper_params,search,10,17,5
1177,0.0,LightGBM,paper_params,search,10,17,4
1208,0.0,LightGBM,paper_params,search,10,17,35
1205,0.0,LightGBM,paper_params,search,10,17,32
1204,0.0,LightGBM,paper_params,search,10,17,31
1203,0.0,LightGBM,paper_params,search,10,17,30
1202,0.0,LightGBM,paper_params,search,10,17,29
1201,0.0,LightGBM,paper_params,search,10,17,28
1200,0.0,LightGBM,paper_params,search,10,17,27
1199,0.0,LightGBM,paper_params,search,10,17,26
1198,0.0,LightGBM,paper_params,search,10,17,25
1197,0.0,LightGBM,paper_params,search,10,17,24
1196,0.0,LightGBM,paper_params,search,10,17,23
1195,0.0,LightGBM,paper_params,search,10,17,22
1194,0.0,LightGBM,paper_params,search,10,17,21
1193,0.0,LightGBM,paper_params,search,10,17,20
1223,0.0,LightGBM,paper_params,search,10,17,50
1221,0.0,LightGBM,paper_params,search,10,17,48
1220,0.0,LightGBM,paper_params,search,10,17,47
1219,0.0,LightGBM,paper_params,search,10,17,46
1218,0.0,LightGBM,paper_params,search,10,17,45
1215,0.0,LightGBM,paper_params,search,10,17,42
1213,0.0,LightGBM,paper_params,search,10,17,40
1212,0.0,LightGBM,paper_params,search,10,17,39
1211,0.0,LightGBM,paper_params,search,10,17,38
1210,0.0,LightGBM,paper_params,search,10,17,37
1209,0.0,LightGBM,paper_params,search,10,17,36
1239,0.0,LightGBM,paper_params,search,10,17,66
1238,0.0,LightGBM,paper_params,search,10,17,65
1235,0.0,LightGBM,paper_params,search,10,17,62
624,0.0,LightGBM,paper_params,search,10,9,3
623,0.0,LightGBM,paper_params,search,10,9,2
622,0.0,LightGBM,paper_params,search,10,9,1
621,0.0,LightGBM,paper_params,search,10,9,0
620,0.0,LightGBM,paper_params,search,10,8,68
619,0.0,LightGBM,paper_params,search,10,8,67
618,0.0,LightGBM,paper_params,search,10,8,66
617,0.0,LightGBM,paper_params,search,10,8,65
648,0.0,LightGBM,paper_params,search,10,9,27
647,0.0,LightGBM,paper_params,search,10,9,26
646,0.0,LightGBM,paper_params,search,10,9,25
645,0.0,LightGBM,paper_params,search,10,9,24
644,0.0,LightGBM,paper_params,search,10,9,23
643,0.0,LightGBM,paper_params,search,10,9,22
642,0.0,LightGBM,paper_params,search,10,9,21
1233,0.0,LightGBM,paper_params,search,10,17,60
1232,0.0,LightGBM,paper_params,search,10,17,59
1229,0.0,LightGBM,paper_params,search,10,17,56
1228,0.0,LightGBM,paper_params,search,10,17,55
1227,0.0,LightGBM,paper_params,search,10,17,54
1226,0.0,LightGBM,paper_params,search,10,17,53
1256,0.0,LightGBM,paper_params,search,10,18,14
1255,0.0,LightGBM,paper_params,search,10,18,13
1254,0.0,LightGBM,paper_params,search,10,18,12
1253,0.0,LightGBM,paper_params,search,10,18,11
1250,0.0,LightGBM,paper_params,search,10,18,8
1249,0.0,LightGBM,paper_params,search,10,18,7
1248,0.0,LightGBM,paper_params,search,10,18,6
1247,0.0,LightGBM,paper_params,search,10,18,5
1246,0.0,LightGBM,paper_params,search,10,18,4
1245,0.0,LightGBM,paper_params,search,10,18,3
1244,0.0,LightGBM,paper_params,search,10,18,2
1243,0.0,LightGBM,paper_params,search,10,18,1
1242,0.0,LightGBM,paper_params,search,10,18,0
1241,0.0,LightGBM,paper_params,search,10,17,68
1272,0.0,LightGBM,paper_params,search,10,18,30
1271,0.0,LightGBM,paper_params,search,10,18,29
1270,0.0,LightGBM,paper_params,search,10,18,28
1269,0.0,LightGBM,paper_params,search,10,18,27
1268,0.0,LightGBM,paper_params,search,10,18,26
1267,0.0,LightGBM,paper_params,search,10,18,25
1266,0.0,LightGBM,paper_params,search,10,18,24
1265,0.0,LightGBM,paper_params,search,10,18,23
1264,0.0,LightGBM,paper_params,search,10,18,22
1263,0.0,LightGBM,paper_params,search,10,18,21
1262,0.0,LightGBM,paper_params,search,10,18,20
1261,0.0,LightGBM,paper_params,search,10,18,19
1260,0.0,LightGBM,paper_params,search,10,18,18
1259,0.0,LightGBM,paper_params,search,10,18,17
1258,0.0,LightGBM,paper_params,search,10,18,16
1257,0.0,LightGBM,paper_params,search,10,18,15
1288,0.0,LightGBM,paper_params,search,10,18,46
1287,0.0,LightGBM,paper_params,search,10,18,45
1283,0.0,LightGBM,paper_params,search,10,18,41
1282,0.0,LightGBM,paper_params,search,10,18,40
1281,0.0,LightGBM,paper_params,search,10,18,39
1280,0.0,LightGBM,paper_params,search,10,18,38
1279,0.0,LightGBM,paper_params,search,10,18,37
1278,0.0,LightGBM,paper_params,search,10,18,36
1277,0.0,LightGBM,paper_params,search,10,18,35
1274,0.0,LightGBM,paper_params,search,10,18,32
1273,0.0,LightGBM,paper_params,search,10,18,31
1304,0.0,LightGBM,paper_params,search,10,18,62
1302,0.0,LightGBM,paper_params,search,10,18,60
1301,0.0,LightGBM,paper_params,search,10,18,59
1298,0.0,LightGBM,paper_params,search,10,18,56
609,0.0,LightGBM,paper_params,search,10,8,57
604,0.0,LightGBM,paper_params,search,10,8,52
603,0.0,LightGBM,paper_params,search,10,8,51
602,0.0,LightGBM,paper_params,search,10,8,50
601,0.0,LightGBM,paper_params,search,10,8,49
632,0.0,LightGBM,paper_params,search,10,9,11
631,0.0,LightGBM,paper_params,search,10,9,10
630,0.0,LightGBM,paper_params,search,10,9,9
627,0.0,LightGBM,paper_params,search,10,9,6
1297,0.0,LightGBM,paper_params,search,10,18,55
1296,0.0,LightGBM,paper_params,search,10,18,54
1295,0.0,LightGBM,paper_params,search,10,18,53
1290,0.0,LightGBM,paper_params,search,10,18,48
1289,0.0,LightGBM,paper_params,search,10,18,47
1319,0.0,LightGBM,paper_params,search,10,19,8
1318,0.0,LightGBM,paper_params,search,10,19,7
1317,0.0,LightGBM,paper_params,search,10,19,6
1316,0.0,LightGBM,paper_params,search,10,19,5
1315,0.0,LightGBM,paper_params,search,10,19,4
1314,0.0,LightGBM,paper_params,search,10,19,3
1313,0.0,LightGBM,paper_params,search,10,19,2
1312,0.0,LightGBM,paper_params,search,10,19,1
1311,0.0,LightGBM,paper_params,search,10,19,0
1310,0.0,LightGBM,paper_params,search,10,18,68
1308,0.0,LightGBM,paper_params,search,10,18,66
1307,0.0,LightGBM,paper_params,search,10,18,65
1336,0.0,LightGBM,paper_params,search,10,19,25
1335,0.0,LightGBM,paper_params,search,10,19,24
1334,0.0,LightGBM,paper_params,search,10,19,23
1333,0.0,LightGBM,paper_params,search,10,19,22
1332,0.0,LightGBM,paper_params,search,10,19,21
1331,0.0,LightGBM,paper_params,search,10,19,20
1330,0.0,LightGBM,paper_params,search,10,19,19
1329,0.0,LightGBM,paper_params,search,10,19,18
1327,0.0,LightGBM,paper_params,search,10,19,16
1326,0.0,LightGBM,paper_params,search,10,19,15
1325,0.0,LightGBM,paper_params,search,10,19,14
1324,0.0,LightGBM,paper_params,search,10,19,13
1323,0.0,LightGBM,paper_params,search,10,19,12
1322,0.0,LightGBM,paper_params,search,10,19,11
1352,0.0,LightGBM,paper_params,search,10,19,41
1351,0.0,LightGBM,paper_params,search,10,19,40
1350,0.0,LightGBM,paper_params,search,10,19,39
1349,0.0,LightGBM,paper_params,search,10,19,38
1348,0.0,LightGBM,paper_params,search,10,19,37
1347,0.0,LightGBM,paper_params,search,10,19,36
1346,0.0,LightGBM,paper_params,search,10,19,35
1345,0.0,LightGBM,paper_params,search,10,19,34
1343,0.0,LightGBM,paper_params,search,10,19,32
1342,0.0,LightGBM,paper_params,search,10,19,31
1341,0.0,LightGBM,paper_params,search,10,19,30
1340,0.0,LightGBM,paper_params,search,10,19,29
1339,0.0,LightGBM,paper_params,search,10,19,28
1338,0.0,LightGBM,paper_params,search,10,19,27
1337,0.0,LightGBM,paper_params,search,10,19,26
1368,0.0,LightGBM,paper_params,search,10,19,57
1367,0.0,LightGBM,paper_params,search,10,19,56
1366,0.0,LightGBM,paper_params,search,10,19,55
1365,0.0,LightGBM,paper_params,search,10,19,54
1364,0.0,LightGBM,paper_params,search,10,19,53
1363,0.0,LightGBM,paper_params,search,10,19,52
1362,0.0,LightGBM,paper_params,search,10,19,51
593,0.0,LightGBM,paper_params,search,10,8,41
588,0.0,LightGBM,paper_params,search,10,8,36
587,0.0,LightGBM,paper_params,search,10,8,35
586,0.0,LightGBM,paper_params,search,10,8,34
585,0.0,LightGBM,paper_params,search,10,8,33
616,0.0,LightGBM,paper_params,search,10,8,64
615,0.0,LightGBM,paper_params,search,10,8,63
614,0.0,LightGBM,paper_params,search,10,8,62
613,0.0,LightGBM,paper_params,search,10,8,61
612,0.0,LightGBM,paper_params,search,10,8,60
610,0.0,LightGBM,paper_params,search,10,8,58
1361,0.0,LightGBM,paper_params,search,10,19,50
1360,0.0,LightGBM,paper_params,search,10,19,49
1359,0.0,LightGBM,paper_params,search,10,19,48
1358,0.0,LightGBM,paper_params,search,10,19,47
1357,0.0,LightGBM,paper_params,search,10,19,46
1356,0.0,LightGBM,paper_params,search,10,19,45
1355,0.0,LightGBM,paper_params,search,10,19,44
1354,0.0,LightGBM,paper_params,search,10,19,43
1353,0.0,LightGBM,paper_params,search,10,19,42
1384,0.0,LightGBM,paper_params,search,10,20,4
1381,0.0,LightGBM,paper_params,search,10,20,1
1380,0.0,LightGBM,paper_params,search,10,20,0
1377,0.0,LightGBM,paper_params,search,10,19,66
1376,0.0,LightGBM,paper_params,search,10,19,65
1375,0.0,LightGBM,paper_params,search,10,19,64
1374,0.0,LightGBM,paper_params,search,10,19,63
1373,0.0,LightGBM,paper_params,search,10,19,62
1372,0.0,LightGBM,paper_params,search,10,19,61
1371,0.0,LightGBM,paper_params,search,10,19,60
1370,0.0,LightGBM,paper_params,search,10,19,59
1369,0.0,LightGBM,paper_params,search,10,19,58
1400,0.0,LightGBM,paper_params,search,10,20,20
1399,0.0,LightGBM,paper_params,search,10,20,19
1398,0.0,LightGBM,paper_params,search,10,20,18
1397,0.0,LightGBM,paper_params,search,10,20,17
1394,0.0,LightGBM,paper_params,search,10,20,14
1393,0.0,LightGBM,paper_params,search,10,20,13
1392,0.0,LightGBM,paper_params,search,10,20,12
1391,0.0,LightGBM,paper_params,search,10,20,11
1388,0.0,LightGBM,paper_params,search,10,20,8
1387,0.0,LightGBM,paper_params,search,10,20,7
1386,0.0,LightGBM,paper_params,search,10,20,6
1385,0.0,LightGBM,paper_params,search,10,20,5
1416,0.0,LightGBM,paper_params,search,10,20,36
1415,0.0,LightGBM,paper_params,search,10,20,35
1414,0.0,LightGBM,paper_params,search,10,20,34
1412,0.0,LightGBM,paper_params,search,10,20,32
1411,0.0,LightGBM,paper_params,search,10,20,31
1410,0.0,LightGBM,paper_params,search,10,20,30
1409,0.0,LightGBM,paper_params,search,10,20,29
1408,0.0,LightGBM,paper_params,search,10,20,28
1407,0.0,LightGBM,paper_params,search,10,20,27
1405,0.0,LightGBM,paper_params,search,10,20,25
1402,0.0,LightGBM,paper_params,search,10,20,22
1401,0.0,LightGBM,paper_params,search,10,20,21
1432,0.0,LightGBM,paper_params,search,10,20,52
1431,0.0,LightGBM,paper_params,search,10,20,51
1430,0.0,LightGBM,paper_params,search,10,20,50
1429,0.0,LightGBM,paper_params,search,10,20,49
1428,0.0,LightGBM,paper_params,search,10,20,48
1427,0.0,LightGBM,paper_params,search,10,20,47
1426,0.0,LightGBM,paper_params,search,10,20,46
1425,0.0,LightGBM,paper_params,search,10,20,45
1424,0.0,LightGBM,paper_params,search,10,20,44
1423,0.0,LightGBM,paper_params,search,10,20,43
1422,0.0,LightGBM,paper_params,search,10,20,42
1421,0.0,LightGBM,paper_params,search,10,20,41
1420,0.0,LightGBM,paper_params,search,10,20,40
1419,0.0,LightGBM,paper_params,search,10,20,39
1418,0.0,LightGBM,paper_params,search,10,20,38
1417,0.0,LightGBM,paper_params,search,10,20,37
1446,0.0,LightGBM,paper_params,search,10,20,66
1445,0.0,LightGBM,paper_params,search,10,20,65
1444,0.0,LightGBM,paper_params,search,10,20,64
1443,0.0,LightGBM,paper_params,search,10,20,63
1441,0.0,LightGBM,paper_params,search,10,20,61
1440,0.0,LightGBM,paper_params,search,10,20,60
1439,0.0,LightGBM,paper_params,search,10,20,59
1438,0.0,LightGBM,paper_params,search,10,20,58
1437,0.0,LightGBM,paper_params,search,10,20,57
1436,0.0,LightGBM,paper_params,search,10,20,56
1435,0.0,LightGBM,paper_params,search,10,20,55
1434,0.0,LightGBM,paper_params,search,10,20,54
1433,0.0,LightGBM,paper_params,search,10,20,53
1463,0.0,LightGBM,paper_params,search,10,21,14
1462,0.0,LightGBM,paper_params,search,10,21,13
1461,0.0,LightGBM,paper_params,search,10,21,12
1460,0.0,LightGBM,paper_params,search,10,21,11
577,0.0,LightGBM,paper_params,search,10,8,25
576,0.0,LightGBM,paper_params,search,10,8,24
575,0.0,LightGBM,paper_params,search,10,8,23
574,0.0,LightGBM,paper_params,search,10,8,22
573,0.0,LightGBM,paper_params,search,10,8,21
572,0.0,LightGBM,paper_params,search,10,8,20
571,0.0,LightGBM,paper_params,search,10,8,19
570,0.0,LightGBM,paper_params,search,10,8,18
